APMC,Commodity,cluster,date,modal_price,deseasonalize_price
Patan,Cabbage,Patan-Cabbage,2016-03-01,550,815.0451388888889
Patan,Cabbage,Patan-Cabbage,2015-05-01,650,922.2534722222223
Patan,Cabbage,Patan-Cabbage,2016-05-01,717,1020.6701388888889
Patan,Cabbage,Patan-Cabbage,2014-11-01,777,837.9618055555555
Patan,Cabbage,Patan-Cabbage,2015-11-01,1094,1184.045138888889
Patan,Cabbage,Patan-Cabbage,2014-10-01,664,806.0868055555555
Patan,Cabbage,Patan-Cabbage,2015-10-01,694,1643.0034722222222
Patan,Cabbage,Patan-Cabbage,2016-10-01,494,2450.7951388888887
Patan,Cabbage,Patan-Cabbage,2014-09-01,836,1422.920138888889
Patan,Cabbage,Patan-Cabbage,2015-09-01,650,629.7951388888888
Patan,Cabbage,Patan-Cabbage,2016-09-01,554,547.0868055555555
Patan,Flower,Patan-Flower,2015-04-01,775,1887.2747859529568
Patan,Flower,Patan-Flower,2016-04-01,1579,1324.0921088221912
Patan,Flower,Patan-Flower,2015-08-01,1196,1518.1786658809463
Patan,Flower,Patan-Flower,2016-08-01,1619,1500.2690771651262
Patan,Flower,Patan-Flower,2014-12-01,1917,796.6298708741048
Patan,Flower,Patan-Flower,2015-12-01,1450,1823.6721498550876
Patan,Flower,Patan-Flower,2015-02-01,910,1198.2814559464744
Patan,Flower,Patan-Flower,2016-02-01,607,793.4214634680883
Patan,Flower,Patan-Flower,2015-01-01,900,1050.3479143688521
Patan,Flower,Patan-Flower,2016-01-01,1334,1012.2978745894852
Patan,Flower,Patan-Flower,2015-07-01,1404,1010.9871738455196
Patan,Flower,Patan-Flower,2016-07-01,1879,1016.1902586170197
Patan,Flower,Patan-Flower,2015-06-01,890,1003.3612786079011
Patan,Flower,Patan-Flower,2016-06-01,1573,1034.5003508281766
Patan,Flower,Patan-Flower,2015-03-01,730,1087.047535199891
Patan,Flower,Patan-Flower,2016-03-01,710,1134.7888168437312
Patan,Flower,Patan-Flower,2015-05-01,1050,1180.7824974956175
Patan,Flower,Patan-Flower,2016-05-01,1569,1216.4494450132288
Patan,Flower,Patan-Flower,2014-11-01,1729,1165.451827016434
Patan,Flower,Patan-Flower,2015-11-01,1238,1616.5322462143374
Patan,Flower,Patan-Flower,2014-10-01,1550,1569.5198834711703
Patan,Flower,Patan-Flower,2015-10-01,1211,1789.1511873362474
Patan,Flower,Patan-Flower,2016-10-01,1481,1353.0234328032275
Patan,Flower,Patan-Flower,2014-09-01,1422,1375.5953417232065
Patan,Flower,Patan-Flower,2015-09-01,756,1526.2770772474685
Patan,Flower,Patan-Flower,2016-09-01,1150,1265.148653655268
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-04-01,2890,4079.7627188363176
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-04-01,2268,3590.6857106750804
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-08-01,3144,3800.549512686803
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-08-01,2384,3810.3688713054585
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2014-12-01,3600,3172.7200853539116
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-12-01,2642,3230.1802380609583
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-02-01,3458,3366.7202380344183
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-02-01,2921,3186.858467474903
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-01-01,3453,3040.6598353537624
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-01-01,3025,2953.5391189444326
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-07-01,3092,2897.00854172377
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-07-01,2604,2857.649229301016
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-06-01,2498,2796.876819446192
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-06-01,2571,2732.637527149985
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-03-01,3850,2750.3390210271614
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-03-01,2897,2796.387377219173
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-05-01,1300,2779.460833534776
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-05-01,2356,2728.5588419248293
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2014-11-01,4263,2533.3476700222623
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-11-01,3085,2500.9671294924156
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2014-10-01,3942,5510.611209302665
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-10-01,3000,3039.8515111313595
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-10-01,1830,2439.7833902486086
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2014-09-01,4837,2166.868881251152
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2015-09-01,3316,1761.1214713521256
Patan,Ginger (Fresh),Patan-Ginger (Fresh),2016-09-01,2088,1666.908891561491
Patan,Green Chilli,Patan-Green Chilli,2015-04-01,527,3205.1137501216544
Patan,Green Chilli,Patan-Green Chilli,2016-04-01,5181,2950.4150899349775
Patan,Green Chilli,Patan-Green Chilli,2015-08-01,2286,4446.900093341771
Patan,Green Chilli,Patan-Green Chilli,2016-08-01,4474,2985.4115285164316
Patan,Green Chilli,Patan-Green Chilli,2014-12-01,2379,2178.225829518233
Patan,Green Chilli,Patan-Green Chilli,2015-12-01,2262,2266.0195145710964
Patan,Green Chilli,Patan-Green Chilli,2015-02-01,3036,2214.814975457012
Patan,Green Chilli,Patan-Green Chilli,2016-02-01,4256,566.595000394654
Patan,Green Chilli,Patan-Green Chilli,2015-01-01,2875,1861.0349524068083
Patan,Green Chilli,Patan-Green Chilli,2016-01-01,3988,1815.423555252807
Patan,Green Chilli,Patan-Green Chilli,2015-07-01,3192,1852.7521925292124
Patan,Green Chilli,Patan-Green Chilli,2016-07-01,5143,1940.189653137499
Patan,Green Chilli,Patan-Green Chilli,2015-06-01,2133,2019.6441822800482
Patan,Green Chilli,Patan-Green Chilli,2016-06-01,5062,2227.800057212935
Patan,Green Chilli,Patan-Green Chilli,2015-03-01,3075,2565.5192846202526
Patan,Green Chilli,Patan-Green Chilli,2016-03-01,3975,2838.5880107205417
Patan,Green Chilli,Patan-Green Chilli,2015-05-01,190,3021.4833419543347
Patan,Green Chilli,Patan-Green Chilli,2016-05-01,4547,3176.6070665397183
Patan,Green Chilli,Patan-Green Chilli,2014-11-01,2600,2863.053504859065
Patan,Green Chilli,Patan-Green Chilli,2015-11-01,1500,5570.2631822480125
Patan,Green Chilli,Patan-Green Chilli,2014-10-01,1870,44537.50488733557
Patan,Green Chilli,Patan-Green Chilli,2015-10-01,1412,4308.332881711069
Patan,Green Chilli,Patan-Green Chilli,2016-10-01,1458,2985.183122236134
Patan,Green Chilli,Patan-Green Chilli,2014-09-01,2655,3797.2040718010367
Patan,Green Chilli,Patan-Green Chilli,2015-09-01,1673,2133.120902623338
Patan,Green Chilli,Patan-Green Chilli,2016-09-01,1767,2300.3771129011748
Patan,Tomato,Patan-Tomato,2015-04-01,559,2344.4752833165417
Patan,Tomato,Patan-Tomato,2016-04-01,1063,921.9850553560011
Patan,Tomato,Patan-Tomato,2015-08-01,840,394.69333387481834
Patan,Tomato,Patan-Tomato,2016-08-01,1225,1228.0041118285528
Patan,Tomato,Patan-Tomato,2014-12-01,1464,1470.5437591004788
Patan,Tomato,Patan-Tomato,2015-12-01,1494,2406.823977706209
Patan,Tomato,Patan-Tomato,2015-02-01,1308,1458.9169529035753
Patan,Tomato,Patan-Tomato,2016-02-01,800,846.651878833871
Patan,Tomato,Patan-Tomato,2015-01-01,1760,995.6923871816064
Patan,Tomato,Patan-Tomato,2016-01-01,1700,1060.4534749300274
Patan,Tomato,Patan-Tomato,2015-07-01,1322,1059.333040885937
Patan,Tomato,Patan-Tomato,2016-07-01,2320,1038.1194896511602
Patan,Tomato,Patan-Tomato,2015-06-01,634,996.4019954095302
Patan,Tomato,Patan-Tomato,2016-06-01,4114,992.4804762552142
Patan,Tomato,Patan-Tomato,2015-03-01,1227,1067.2507747975087
Patan,Tomato,Patan-Tomato,2016-03-01,618,1253.1681305135642
Patan,Tomato,Patan-Tomato,2015-05-01,227,1420.4115854947809
Patan,Tomato,Patan-Tomato,2016-05-01,1725,1472.063594927345
Patan,Tomato,Patan-Tomato,2014-11-01,1000,734.8090276238056
Patan,Tomato,Patan-Tomato,2015-11-01,2704,1610.001694455107
Patan,Tomato,Patan-Tomato,2014-10-01,1164,7566.3848805650705
Patan,Tomato,Patan-Tomato,2015-10-01,1253,6881.239110192638
Patan,Tomato,Patan-Tomato,2016-10-01,1339,1859.0413425532329
Patan,Tomato,Patan-Tomato,2014-09-01,2080,1513.9242557412754
Patan,Tomato,Patan-Tomato,2015-09-01,884,839.7279259955882
Patan,Tomato,Patan-Tomato,2016-09-01,745,1060.5996470117573
Pathardi,Bajri,Pathardi-Bajri,2015-04-01,1317,1456.5052083333335
Pathardi,Bajri,Pathardi-Bajri,2016-04-01,1449,1594.546875
Pathardi,Bajri,Pathardi-Bajri,2015-08-01,1380,1488.546875
Pathardi,Bajri,Pathardi-Bajri,2016-08-01,1621,-400.0364583333335
Pathardi,Bajri,Pathardi-Bajri,2014-12-01,1361,1542.8385416666665
Pathardi,Bajri,Pathardi-Bajri,2015-12-01,3322,1658.8385416666667
Pathardi,Bajri,Pathardi-Bajri,2015-02-01,1304,1488.3385416666667
Pathardi,Bajri,Pathardi-Bajri,2016-02-01,1326,1456.5677083333333
Pathardi,Bajri,Pathardi-Bajri,2015-01-01,1314,1342.0052083333333
Pathardi,Bajri,Pathardi-Bajri,2016-01-01,1392,1425.921875
Pathardi,Bajri,Pathardi-Bajri,2015-07-01,1341,1510.8802083333333
Pathardi,Bajri,Pathardi-Bajri,2016-07-01,2540,1515.0468749999998
Pathardi,Bajri,Pathardi-Bajri,2015-06-01,1325,1518.5052083333335
Pathardi,Bajri,Pathardi-Bajri,2016-06-01,1563,1526.546875
Pathardi,Bajri,Pathardi-Bajri,2015-03-01,1311,1541.546875
Pathardi,Bajri,Pathardi-Bajri,2016-03-01,1372,1560.9635416666665
Pathardi,Bajri,Pathardi-Bajri,2015-05-01,1333,1620.8385416666665
Pathardi,Bajri,Pathardi-Bajri,2016-05-01,1561,1680.8385416666667
Pathardi,Bajri,Pathardi-Bajri,2014-11-01,1346,1549.3385416666667
Pathardi,Bajri,Pathardi-Bajri,2015-11-01,1399,1588.5677083333333
Pathardi,Bajri,Pathardi-Bajri,2014-10-01,1429,1570.0052083333333
Pathardi,Bajri,Pathardi-Bajri,2015-10-01,1361,1663.921875
Pathardi,Bajri,Pathardi-Bajri,2016-10-01,1452,2709.8802083333335
Pathardi,Bajri,Pathardi-Bajri,2014-09-01,1319,1756.0468749999998
Pathardi,Bajri,Pathardi-Bajri,2015-09-01,1381,1612.5052083333335
Pathardi,Bajri,Pathardi-Bajri,2016-09-01,1475,1617.546875
Pathardi,Onion,Pathardi-Onion,2015-04-01,920,886.2722300637366
Pathardi,Onion,Pathardi-Onion,2016-04-01,696,821.2187319067115
Pathardi,Onion,Pathardi-Onion,2015-08-01,2707,914.2899533739286
Pathardi,Onion,Pathardi-Onion,2016-08-01,701,1010.5755750500487
Pathardi,Onion,Pathardi-Onion,2014-12-01,900,874.9567572740684
Pathardi,Onion,Pathardi-Onion,2015-12-01,1333,1301.8670368869857
Pathardi,Onion,Pathardi-Onion,2015-02-01,892,1294.1217790258213
Pathardi,Onion,Pathardi-Onion,2016-02-01,893,1365.687794556434
Pathardi,Onion,Pathardi-Onion,2015-01-01,811,1448.2377589463956
Pathardi,Onion,Pathardi-Onion,2016-01-01,1332,1497.867887461014
Pathardi,Onion,Pathardi-Onion,2015-07-01,1851,1539.5834316045784
Pathardi,Onion,Pathardi-Onion,2016-07-01,799,1562.4089180227552
Pathardi,Onion,Pathardi-Onion,2015-06-01,1177,1558.4297623444909
Pathardi,Onion,Pathardi-Onion,2016-06-01,863,1544.6120349342534
Pathardi,Onion,Pathardi-Onion,2015-03-01,825,1522.6610882255854
Pathardi,Onion,Pathardi-Onion,2016-03-01,733,1496.7747128241276
Pathardi,Onion,Pathardi-Onion,2015-05-01,971,1437.0436506646845
Pathardi,Onion,Pathardi-Onion,2016-05-01,693,1303.3265290808054
Pathardi,Onion,Pathardi-Onion,2014-11-01,1055,1149.8075927586995
Pathardi,Onion,Pathardi-Onion,2015-11-01,1757,1033.1725054470414
Pathardi,Onion,Pathardi-Onion,2014-10-01,957,1033.6032615343483
Pathardi,Onion,Pathardi-Onion,2015-10-01,1800,1098.2667688010663
Pathardi,Onion,Pathardi-Onion,2016-10-01,638,664.5743716110525
Pathardi,Onion,Pathardi-Onion,2014-09-01,1308,404.5986891518106
Pathardi,Onion,Pathardi-Onion,2015-09-01,2300,452.6222092374434
Pathardi,Onion,Pathardi-Onion,2016-09-01,668,547.4791546044743
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-04-01,1648,1401.9826388888887
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-04-01,1740,1688.482638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-08-01,1612,1721.482638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-08-01,1712,1696.4409722222224
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2014-12-01,1717,1699.0659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-12-01,1684,1652.0659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-02-01,1627,1602.732638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-02-01,1651,1618.3993055555557
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-01-01,1675,1641.2743055555554
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-01-01,1645,1637.1909722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-07-01,1639,1634.5659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-07-01,1707,1634.3159722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-06-01,1653,1639.9826388888887
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-06-01,1720,1648.482638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-03-01,1594,1656.482638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-03-01,1706,1663.4409722222224
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-05-01,1589,1669.0659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-05-01,1689,1676.0659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2014-11-01,1750,1714.732638888889
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-11-01,1685,1710.3993055555557
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2014-10-01,1681,1741.2743055555554
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-10-01,1641,1704.1909722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-10-01,1719,1702.5659722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2014-09-01,1443,1734.3159722222222
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2015-09-01,1681,1635.9826388888887
Pathardi,Sorgum(Jawar),Pathardi-Sorgum(Jawar),2016-09-01,1677,1726.482638888889
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-04-01,1761,1740.2415480988386
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-04-01,1855,1727.487815829304
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-08-01,1739,1667.343004344404
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-08-01,1870,1710.1458419371188
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2014-12-01,1767,1657.0793081128218
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-12-01,1818,4246.996310767915
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-02-01,4451,1756.148516239935
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-02-01,1848,1793.7250543992836
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-01-01,1725,1920.825464591024
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-01-01,1831,1926.538402224895
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-07-01,1851,1932.8106484383059
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-07-01,1830,1833.0539682160972
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-06-01,1765,1735.4945716992236
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-06-01,1771,1745.681977969413
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-03-01,1750,1754.3512609522802
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-03-01,1911,1759.5048900066113
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-05-01,1771,1758.9056308142474
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-05-01,1894,1763.3001982249175
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2014-11-01,1763,1917.714179734009
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-11-01,1855,1889.4718772916929
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2014-10-01,1804,2054.2311857342743
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-10-01,1823,1933.0875412692856
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-10-01,1923,1910.8824887315504
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2014-09-01,1833,1971.1391147579654
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2015-09-01,1828,1774.419778176066
Pathardi,Wheat(Husked),Pathardi-Wheat(Husked),2016-09-01,1869,1841.4407260752503
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-04-01,1644,2193.905391246536
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-04-01,1690,856.4712506350509
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-08-01,1377,2239.554661381796
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-08-01,1826,731.0297873285551
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2014-12-01,891,790.772827052329
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-12-01,1850,415.64723769910427
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-02-01,375,1031.7822546140048
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-01-01,828,1382.1024027686096
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-01-01,1600,1182.8780674535476
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-07-01,1500,1210.777979989099
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-06-01,1517,1286.0034450966377
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-06-01,1860,1363.7494630500669
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-03-01,1069,1443.5379979648221
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-03-01,1888,1481.129001614747
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-05-01,1719,1493.0364409211973
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-05-01,1947,1517.850849110917
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2014-11-01,951,1528.063433917544
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-11-01,634,1542.8825463390751
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2014-10-01,484,1822.2683785886259
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-10-01,837,1420.7743678095803
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-10-01,2151,1339.769399262395
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2014-09-01,1611,1484.5399095449732
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2015-09-01,1060,1193.4111970496797
Pathari,Wheat(Husked),Pathari-Wheat(Husked),2016-09-01,2121,1808.428844974163
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-04-01,1288,1794.7082862345217
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-04-01,1416,1522.9969729527138
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-08-01,1453,1357.195095085112
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-08-01,1511,1487.3537301542547
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-12-01,1467,1540.283684794747
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-02-01,1431,1297.3415441290463
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-02-01,1660,1279.3296644721318
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-01-01,1600,1392.9278876333585
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-01-01,1552,1396.9654577348874
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-07-01,1403,1401.3908153444331
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-07-01,1608,1398.9920233691655
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-06-01,1444,1406.4779086712947
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-06-01,1645,1431.2516395882851
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-03-01,1247,1451.8481637897232
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-03-01,1617,1463.0563125017507
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-05-01,1311,1477.2836304240295
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-05-01,1454,1494.0751742509046
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2014-11-01,1500,1504.9524551042743
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-11-01,1617,1658.9222674029165
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-10-01,1408,1531.3555037956799
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-10-01,1458,1549.3423154435745
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2014-09-01,1590,1596.4597584775572
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2015-09-01,1268,1603.4063959926002
Patur,Sorgum(Jawar),Patur-Sorgum(Jawar),2016-09-01,1506,1462.6208671729707
Patur,Soybean,Patur-Soybean,2015-04-01,3267,3376.597915619392
Patur,Soybean,Patur-Soybean,2016-04-01,3686,2873.0085642232048
Patur,Soybean,Patur-Soybean,2015-08-01,3152,3044.9641396330835
Patur,Soybean,Patur-Soybean,2016-08-01,3291,3272.021569709085
Patur,Soybean,Patur-Soybean,2015-12-01,3584,3099.078302546261
Patur,Soybean,Patur-Soybean,2015-02-01,3117,3114.861601450278
Patur,Soybean,Patur-Soybean,2016-02-01,3549,3154.1680689036525
Patur,Soybean,Patur-Soybean,2015-01-01,3140,3190.0350156534896
Patur,Soybean,Patur-Soybean,2016-01-01,3583,3325.843151168457
Patur,Soybean,Patur-Soybean,2015-07-01,3341,3356.9603808739225
Patur,Soybean,Patur-Soybean,2016-07-01,3446,3386.437648473288
Patur,Soybean,Patur-Soybean,2015-06-01,3448,3423.2316700844804
Patur,Soybean,Patur-Soybean,2016-06-01,3592,3461.7497544225967
Patur,Soybean,Patur-Soybean,2015-03-01,3062,3499.7211847253466
Patur,Soybean,Patur-Soybean,2016-03-01,3546,3518.5597237902784
Patur,Soybean,Patur-Soybean,2015-05-01,3636,3525.8344274916894
Patur,Soybean,Patur-Soybean,2016-05-01,3665,3536.3049547844753
Patur,Soybean,Patur-Soybean,2014-11-01,3099,3546.5652305251965
Patur,Soybean,Patur-Soybean,2015-11-01,3581,3652.736764314942
Patur,Soybean,Patur-Soybean,2014-10-01,2911,3599.164085613334
Patur,Soybean,Patur-Soybean,2015-10-01,3546,3352.369402924201
Patur,Soybean,Patur-Soybean,2016-10-01,2550,3497.1582622097244
Patur,Soybean,Patur-Soybean,2014-09-01,3093,3492.865649996693
Patur,Soybean,Patur-Soybean,2015-09-01,3171,3574.1927113731044
Patur,Soybean,Patur-Soybean,2016-09-01,3096,3379.8729863425924
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-04-01,1422,1644.93547043392
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-04-01,1846,1620.2538792699866
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-08-01,1388,1450.915972118608
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-08-01,1772,1832.4157522661612
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-12-01,1580,1472.9055737817728
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-02-01,1554,1639.7737277448082
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-02-01,1605,1509.3514440836816
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-01-01,1441,1456.9853321201515
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-01-01,1689,1608.0880208353867
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-07-01,3127,1616.1753591644092
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-07-01,1956,1623.4706385849197
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-06-01,1439,1635.935144566249
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-06-01,2008,1649.6085825658345
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-03-01,1398,1678.831387558851
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-03-01,1675,1712.1395490273526
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-05-01,1404,1751.4923705871354
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-05-01,1779,1726.3966093805789
Patur,Wheat(Husked),Patur-Wheat(Husked),2014-11-01,1483,1693.588695643769
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-11-01,1750,1808.4146415165715
Patur,Wheat(Husked),Patur-Wheat(Husked),2014-10-01,1383,1891.4169642009845
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-10-01,1433,2037.5987101610774
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-10-01,1754,2255.2328847825806
Patur,Wheat(Husked),Patur-Wheat(Husked),2014-09-01,1408,1015.5128139021756
Patur,Wheat(Husked),Patur-Wheat(Husked),2015-09-01,1412,2088.5281528612345
Patur,Wheat(Husked),Patur-Wheat(Husked),2016-09-01,1627,1900.7883596562413
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2015-04-01,1801,2172.3385416666665
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2016-04-01,1959,2190.5885416666665
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2015-08-01,1778,1892.7135416666665
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2016-08-01,2126,1779.296875
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2014-12-01,1781,1920.8385416666665
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2015-12-01,1816,1862.8385416666665
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2015-02-01,1789,1839.0052083333335
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2016-02-01,1816,1785.6093750000002
Pavani,Paddy-Unhusked,Pavani-Paddy-Unhusked,2015-01-01,1867,1773.3385416666667
