APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,cluster
Jalgaon,Lemon,2014,September,97,2150,3144,2561,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Lemon
Jalgaon,Lemon,2015,September,168,1650,3060,2350,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Lemon
Jalgaon,Lemon,2016,September,181,2086,4243,3219,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Lemon
Jalgaon,Mosambi,2014,September,200,1167,2300,1567,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Mosambi
Jalgaon,Mosambi,2015,September,150,1350,2200,1750,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Mosambi
Jalgaon,Mosambi,2016,September,12,2200,3500,2500,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Mosambi
Jalgaon,Ginger (Fresh),2014,September,463,3177,5715,4577,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Ginger (Fresh)
Jalgaon,Ginger (Fresh),2015,September,845,2216,4416,3300,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Ginger (Fresh)
Jalgaon,Ginger (Fresh),2016,September,794,1055,1959,1500,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Ginger (Fresh)
Jalgaon,Potato,2014,September,4200,1762,2382,2026,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Potato
Jalgaon,Potato,2015,September,5775,455,730,576,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Potato
Jalgaon,Potato,2016,September,5550,918,1625,1239,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Potato
Jalgaon,Ladies Finger,2014,September,277,1518,2629,2088,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Ladies Finger
Jalgaon,Ladies Finger,2015,September,357,1215,1935,1545,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Ladies Finger
Jalgaon,Ladies Finger,2016,September,385,681,1333,967,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Ladies Finger
Jalgaon,Chavli (Shenga ),2014,September,33,3650,4050,3850,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Chavli (Shenga )
Jalgaon,Chavli (Shenga ),2015,September,95,1940,2887,2380,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Chavli (Shenga )
Jalgaon,Chavli (Shenga ),2016,September,115,1484,2500,1932,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Chavli (Shenga )
Jalgaon,Flower,2014,September,168,1513,2306,1881,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Flower
Jalgaon,Flower,2015,September,395,1210,1930,1545,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Flower
Jalgaon,Flower,2016,September,334,1014,1824,1400,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Flower
Jalgaon,Cluster Bean,2014,September,31,3892,4123,3969,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Cluster Bean
Jalgaon,Cluster Bean,2015,September,123,1770,2885,2360,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Cluster Bean
Jalgaon,Cluster Bean,2016,September,55,2900,3424,3148,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Cluster Bean
Jalgaon,Cucumber,2014,September,177,693,1140,903,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Cucumber
Jalgaon,Cucumber,2015,September,338,689,1132,900,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Cucumber
Jalgaon,Cucumber,2016,September,298,650,1218,927,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Cucumber
Jalgaon,Onion,2014,September,3350,738,1450,1135,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Onion
Jalgaon,Onion,2015,September,2410,2128,4235,3110,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Onion
Jalgaon,Onion,2016,September,4105,212,581,386,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Onion
Jalgaon,Bitter Gourd,2014,September,106,2100,3394,2700,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Bitter Gourd
Jalgaon,Bitter Gourd,2015,September,190,1661,2700,2172,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Bitter Gourd
Jalgaon,Bitter Gourd,2016,September,158,1171,2186,1695,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Bitter Gourd
Jalgaon,Cabbage,2014,September,251,700,1065,853,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Cabbage
Jalgaon,Cabbage,2015,September,390,570,905,728,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Cabbage
Jalgaon,Cabbage,2016,September,378,505,990,765,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Cabbage
Jalgaon,Coriander  ,2014,September,184,1635,3335,2429,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Coriander  
Jalgaon,Coriander  ,2015,September,167,2455,4625,3435,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Coriander  
Jalgaon,Coriander  ,2016,September,215,1314,2786,2005,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Coriander  
Jalgaon,Methi (Bhaji),2014,September,92,2324,3453,2853,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Methi (Bhaji)
Jalgaon,Methi (Bhaji),2015,September,140,1989,3511,2672,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Methi (Bhaji)
Jalgaon,Methi (Bhaji),2016,September,106,2011,3132,2526,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Methi (Bhaji)
Jalgaon,Spinach,2014,September,34,1780,1780,1780,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Spinach
Jalgaon,Spinach,2015,September,53,1695,1730,1715,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Spinach
Jalgaon,Spinach,2016,September,44,1659,1659,1659,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Spinach
Jalgaon,Tomato,2014,September,301,1694,2531,2031,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Tomato
Jalgaon,Tomato,2015,September,507,725,1380,985,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Tomato
Jalgaon,Tomato,2016,September,591,420,834,620,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Tomato
Jalgaon,Wal Papdi,2014,September,94,1618,2182,1891,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Wal Papdi
Jalgaon,Wal Papdi,2015,September,127,1129,1782,1424,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Wal Papdi
Jalgaon,Wal Papdi,2016,September,57,1055,1664,1318,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Wal Papdi
Jalgaon,Brinjal,2014,September,421,1663,2575,2069,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Brinjal
Jalgaon,Brinjal,2015,September,975,845,1915,1365,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Brinjal
Jalgaon,Brinjal,2016,September,740,818,2177,1464,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Brinjal
Jalgaon,Green Chilli,2014,September,612,1419,3144,2138,2014-09-01,Jalgaon,Maharashtra,Jalgaon-Green Chilli
Jalgaon,Green Chilli,2015,September,578,1030,2440,1720,2015-09-01,Jalgaon,Maharashtra,Jalgaon-Green Chilli
Jalgaon,Green Chilli,2016,September,564,341,664,509,2016-09-01,Jalgaon,Maharashtra,Jalgaon-Green Chilli
Raver,Wheat(Husked),2014,September,1966,1324,1547,1413,2014-09-01,Jalgaon,Maharashtra,Raver-Wheat(Husked)
Raver,Wheat(Husked),2015,September,677,1301,1429,1429,2015-09-01,Jalgaon,Maharashtra,Raver-Wheat(Husked)
Raver,Wheat(Husked),2016,September,645,1601,1851,1729,2016-09-01,Jalgaon,Maharashtra,Raver-Wheat(Husked)
Raver,Sorgum(Jawar),2014,September,80,1230,1542,1520,2014-09-01,Jalgaon,Maharashtra,Raver-Sorgum(Jawar)
Raver,Sorgum(Jawar),2015,September,67,1269,1353,1327,2015-09-01,Jalgaon,Maharashtra,Raver-Sorgum(Jawar)
Raver,Sorgum(Jawar),2016,September,183,1378,1569,1548,2016-09-01,Jalgaon,Maharashtra,Raver-Sorgum(Jawar)
Raver,Maize,2014,September,98,1177,1228,1214,2014-09-01,Jalgaon,Maharashtra,Raver-Maize
Raver,Maize,2015,September,27,1426,1456,1451,2015-09-01,Jalgaon,Maharashtra,Raver-Maize
Raver,Maize,2016,September,37,1630,1696,1645,2016-09-01,Jalgaon,Maharashtra,Raver-Maize
Raver,Gram,2014,September,108,2293,2686,2588,2014-09-01,Jalgaon,Maharashtra,Raver-Gram
Raver,Gram,2015,September,10,3646,4032,4032,2015-09-01,Jalgaon,Maharashtra,Raver-Gram
Raver,Gram,2016,September,21,5559,6579,6133,2016-09-01,Jalgaon,Maharashtra,Raver-Gram
Bhokardan,Wheat(Husked),2015,April,2135,1400,1430,1411,2015-04-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Wheat(Husked),2016,April,382,1500,1592,1546,2016-04-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Sorgum(Jawar),2015,April,278,1089,1125,1100,2015-04-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Sorgum(Jawar),2016,April,163,1200,1226,1214,2016-04-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Maize,2015,April,4089,1172,1194,1182,2015-04-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Maize,2016,April,2139,1320,1345,1332,2016-04-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Soybean,2015,April,178,3243,3343,3287,2015-04-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan,Soybean,2016,April,187,3788,3888,3838,2016-04-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,April,837,1400,1435,1409,2015-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2016,April,100,1500,1600,1550,2016-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Maize,2015,April,399,1175,1210,1189,2015-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Maize,2016,April,235,1319,1344,1331,2016-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Soybean,2015,April,69,3150,3233,3193,2015-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Bhokardan-Pimpalgaon Renu,Soybean,2016,April,28,3833,3933,3883,2016-04-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Jafrabad,Wheat(Husked),2015,April,1221,1218,1400,1313,2015-04-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Wheat(Husked),2016,April,35,1550,1700,1625,2016-04-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Maize,2015,April,4300,1080,1279,1197,2015-04-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Maize,2016,April,555,1312,1454,1388,2016-04-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Soybean,2015,April,403,3206,3406,3328,2015-04-01,Jalna,Maharashtra,Jafrabad-Soybean
Jafrabad,Soybean,2016,April,172,3650,3817,3746,2016-04-01,Jalna,Maharashtra,Jafrabad-Soybean
Jalna,Bajri,2015,April,2721,1087,1449,1301,2015-04-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Bajri,2016,April,3560,1548,1855,1699,2016-04-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Wheat(Husked),2015,April,10483,1806,2179,1976,2015-04-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Wheat(Husked),2016,April,2383,2071,2235,2149,2016-04-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Sorgum(Jawar),2015,April,27738,1127,2529,1778,2015-04-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Sorgum(Jawar),2016,April,28135,1292,2535,1763,2016-04-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Gram,2015,April,11969,3661,4348,4085,2015-04-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Gram,2016,April,6314,5399,6313,5924,2016-04-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Green Gram,2015,April,13,6654,6854,6754,2015-04-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Green Gram,2016,April,29,6137,6470,6271,2016-04-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Pigeon Pea (Tur),2015,April,7277,4779,5981,5551,2015-04-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Pigeon Pea (Tur),2016,April,9459,7832,9005,8501,2016-04-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Jaggery,2015,April,6798,2177,2338,2259,2015-04-01,Jalna,Maharashtra,Jalna-Jaggery
Jalna,Jaggery,2016,April,575,3032,3150,3081,2016-04-01,Jalna,Maharashtra,Jalna-Jaggery
Partur,Wheat(Husked),2015,April,941,1812,2283,1976,2015-04-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Wheat(Husked),2016,April,506,1761,2170,1930,2016-04-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Sorgum(Jawar),2015,April,897,1492,1772,1601,2015-04-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Partur,Sorgum(Jawar),2016,April,1572,1688,1815,1739,2016-04-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Bhokardan,Wheat(Husked),2015,August,924,1425,1506,1472,2015-08-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Wheat(Husked),2016,August,144,1566,1652,1610,2016-08-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Sorgum(Jawar),2015,August,247,1212,1257,1233,2015-08-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Sorgum(Jawar),2016,August,81,1609,1648,1628,2016-08-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Maize,2015,August,423,1258,1308,1285,2015-08-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Maize,2016,August,57,1607,1651,1634,2016-08-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Soybean,2015,August,105,3120,3220,3173,2015-08-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan,Soybean,2016,August,86,3432,3530,3477,2016-08-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,August,359,1423,1507,1478,2015-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2016,August,172,1530,1635,1582,2016-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Maize,2015,August,54,1253,1300,1277,2015-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Maize,2016,August,105,1600,1656,1630,2016-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Soybean,2015,August,63,3113,3250,3200,2015-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Bhokardan-Pimpalgaon Renu,Soybean,2016,August,84,3490,3600,3542,2016-08-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Jafrabad,Wheat(Husked),2015,August,371,1315,1488,1416,2015-08-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Wheat(Husked),2016,August,86,1450,1610,1530,2016-08-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Maize,2015,August,76,1150,1350,1284,2015-08-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Maize,2016,August,31,1450,1600,1525,2016-08-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Soybean,2015,August,27,2950,3200,3050,2015-08-01,Jalna,Maharashtra,Jafrabad-Soybean
Jafrabad,Soybean,2016,August,10,3300,3500,3450,2016-08-01,Jalna,Maharashtra,Jafrabad-Soybean
Jalna,Bajri,2015,August,5330,1216,1566,1411,2015-08-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Bajri,2016,August,5084,1581,1880,1710,2016-08-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Wheat(Husked),2015,August,2634,1561,1711,1643,2015-08-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Wheat(Husked),2016,August,2155,1860,1977,1925,2016-08-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Sorgum(Jawar),2015,August,10662,1234,2210,1707,2015-08-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Sorgum(Jawar),2016,August,16539,1512,2324,1803,2016-08-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Gram,2015,August,743,3683,4553,4195,2015-08-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Gram,2016,August,683,5678,7292,6585,2016-08-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Green Gram,2015,August,4284,6194,7573,7022,2015-08-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Green Gram,2016,August,8019,4013,4586,4319,2016-08-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Pigeon Pea (Tur),2015,August,418,6529,8501,7826,2015-08-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Pigeon Pea (Tur),2016,August,1291,5407,6442,6043,2016-08-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Jaggery,2015,August,994,2273,2344,2318,2015-08-01,Jalna,Maharashtra,Jalna-Jaggery
Jalna,Jaggery,2016,August,81,3483,3543,3531,2016-08-01,Jalna,Maharashtra,Jalna-Jaggery
Partur,Wheat(Husked),2015,August,145,1496,1790,1617,2015-08-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Wheat(Husked),2016,August,129,1769,1956,1922,2016-08-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Sorgum(Jawar),2015,August,204,1216,1476,1359,2015-08-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Partur,Sorgum(Jawar),2016,August,572,1613,1727,1690,2016-08-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Bhokardan,Wheat(Husked),2014,December,1456,1550,1560,1555,2014-12-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Wheat(Husked),2015,December,605,1550,1651,1598,2015-12-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Sorgum(Jawar),2014,December,44,1200,1225,1213,2014-12-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Sorgum(Jawar),2015,December,100,1250,1340,1294,2015-12-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Maize,2014,December,5742,992,1004,1001,2014-12-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Maize,2015,December,5362,1333,1377,1353,2015-12-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Soybean,2014,December,1025,3141,3181,3166,2014-12-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan,Soybean,2015,December,480,3494,3581,3531,2015-12-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2014,December,737,1550,1560,1555,2014-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,December,289,1560,1651,1605,2015-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Maize,2014,December,668,1005,1017,1011,2014-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Maize,2015,December,529,1334,1376,1354,2015-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Soybean,2014,December,746,3163,3210,3189,2014-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Bhokardan-Pimpalgaon Renu,Soybean,2015,December,247,3500,3585,3546,2015-12-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Jafrabad,Wheat(Husked),2014,December,326,1400,1600,1500,2014-12-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Wheat(Husked),2015,December,19,1450,1550,1500,2015-12-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Maize,2014,December,3314,875,1015,950,2014-12-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Maize,2015,December,1717,1250,1421,1358,2015-12-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Soybean,2014,December,906,3008,3208,3138,2014-12-01,Jalna,Maharashtra,Jafrabad-Soybean
Jafrabad,Soybean,2015,December,304,3413,3588,3500,2015-12-01,Jalna,Maharashtra,Jafrabad-Soybean
Jalna,Bajri,2014,December,6326,1017,1652,1390,2014-12-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Bajri,2015,December,5723,1289,1812,1489,2015-12-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Wheat(Husked),2014,December,4871,1467,1651,1563,2014-12-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Wheat(Husked),2015,December,1378,1687,1776,1743,2015-12-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Sorgum(Jawar),2014,December,6769,1121,2705,1900,2014-12-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Sorgum(Jawar),2015,December,6829,1308,2368,1733,2015-12-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Gram,2014,December,1361,2221,2767,2530,2014-12-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Gram,2015,December,401,3748,4368,4112,2015-12-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Green Gram,2014,December,682,6743,7848,7407,2014-12-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Green Gram,2015,December,232,6750,7648,7196,2015-12-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Pigeon Pea (Tur),2014,December,1067,4452,5206,4973,2014-12-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Pigeon Pea (Tur),2015,December,51698,8039,9344,8829,2015-12-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Jaggery,2014,December,10459,2122,2412,2269,2014-12-01,Jalna,Maharashtra,Jalna-Jaggery
Jalna,Jaggery,2015,December,5379,2190,2428,2334,2015-12-01,Jalna,Maharashtra,Jalna-Jaggery
Partur,Wheat(Husked),2014,December,55,1384,1564,1451,2014-12-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Wheat(Husked),2015,December,83,1686,2014,1805,2015-12-01,Jalna,Maharashtra,Partur-Wheat(Husked)
Partur,Sorgum(Jawar),2014,December,22,1056,1147,1128,2014-12-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Partur,Sorgum(Jawar),2015,December,73,1507,1666,1606,2015-12-01,Jalna,Maharashtra,Partur-Sorgum(Jawar)
Bhokardan,Wheat(Husked),2015,February,2659,1406,1450,1431,2015-02-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Wheat(Husked),2016,February,576,1531,1638,1588,2016-02-01,Jalna,Maharashtra,Bhokardan-Wheat(Husked)
Bhokardan,Sorgum(Jawar),2015,February,97,1163,2574,1181,2015-02-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Sorgum(Jawar),2016,February,323,1250,1331,1291,2016-02-01,Jalna,Maharashtra,Bhokardan-Sorgum(Jawar)
Bhokardan,Maize,2015,February,5022,1062,1083,1072,2015-02-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Maize,2016,February,3903,1346,1385,1362,2016-02-01,Jalna,Maharashtra,Bhokardan-Maize
Bhokardan,Soybean,2015,February,828,3150,3191,3170,2015-02-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan,Soybean,2016,February,477,3513,3594,3553,2016-02-01,Jalna,Maharashtra,Bhokardan-Soybean
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,February,1038,1413,1450,1431,2015-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2016,February,266,1525,1638,1588,2016-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Wheat(Husked)
Bhokardan-Pimpalgaon Renu,Maize,2015,February,513,1063,1083,1073,2015-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Maize,2016,February,227,1345,1388,1365,2016-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Maize
Bhokardan-Pimpalgaon Renu,Soybean,2015,February,396,3150,3198,3168,2015-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Bhokardan-Pimpalgaon Renu,Soybean,2016,February,227,3513,3613,3563,2016-02-01,Jalna,Maharashtra,Bhokardan-Pimpalgaon Renu-Soybean
Jafrabad,Wheat(Husked),2015,February,569,1350,1500,1438,2015-02-01,Jalna,Maharashtra,Jafrabad-Wheat(Husked)
Jafrabad,Maize,2015,February,4213,900,1013,956,2015-02-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Maize,2016,February,60,1200,1400,1320,2016-02-01,Jalna,Maharashtra,Jafrabad-Maize
Jafrabad,Soybean,2015,February,454,3050,3214,3142,2015-02-01,Jalna,Maharashtra,Jafrabad-Soybean
Jalna,Bajri,2015,February,1908,1008,1382,1234,2015-02-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Bajri,2016,February,2991,1386,1782,1498,2016-02-01,Jalna,Maharashtra,Jalna-Bajri
Jalna,Wheat(Husked),2015,February,8238,1455,1650,1571,2015-02-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Wheat(Husked),2016,February,2669,1878,2036,1942,2016-02-01,Jalna,Maharashtra,Jalna-Wheat(Husked)
Jalna,Sorgum(Jawar),2015,February,11559,1163,2287,1724,2015-02-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Sorgum(Jawar),2016,February,43270,1314,2619,1764,2016-02-01,Jalna,Maharashtra,Jalna-Sorgum(Jawar)
Jalna,Gram,2015,February,3812,2911,3671,3434,2015-02-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Gram,2016,February,15486,4052,4489,4390,2016-02-01,Jalna,Maharashtra,Jalna-Gram
Jalna,Green Gram,2015,February,43,6550,6824,6630,2015-02-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Green Gram,2016,February,6,6150,6150,6150,2016-02-01,Jalna,Maharashtra,Jalna-Green Gram
Jalna,Pigeon Pea (Tur),2015,February,22617,4672,5717,5330,2015-02-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
Jalna,Pigeon Pea (Tur),2016,February,17310,7029,8139,7677,2016-02-01,Jalna,Maharashtra,Jalna-Pigeon Pea (Tur)
